radius_m,electron_density_m3,refractive_index,is_negative_index
101.29129129129129,3.43570706009605e+27,-33.07219125221714,True
101.31131131131131,3.433724891119347e+27,-33.06264095003264,True
101.33133133133133,3.431713877725716e+27,-33.05294885237682,True
101.35135135135135,3.4296740941045175e+27,-33.0431151921919,True
101.37137137137137,3.427605615463938e+27,-33.033140205789394,True
101.3913913913914,3.4255085180263565e+27,-33.023024132842906,True
101.41141141141141,3.423382879023673e+27,-33.0127672163809,True
101.43143143143143,3.421228776692562e+27,-33.00236970277934,True
101.45145145145145,3.4190462902696836e+27,-32.991831841754234,True
101.47147147147147,3.416835499986813e+27,-32.981153886354036,True
101.49149149149149,3.414596487065939e+27,-32.97033609295204,True
101.51151151151151,3.412329333714281e+27,-32.95937872123855,True
101.53153153153153,3.410034123119272e+27,-32.94828203421311,True
101.55155155155155,3.407710939443454e+27,-32.937046298176426,True
101.57157157157157,3.4053598678193604e+27,-32.92567178272242,True
101.5915915915916,3.4029809943442913e+27,-32.91415876072996,True
101.61161161161161,3.400574406075083e+27,-32.902507508354695,True
101.63163163163163,3.398140191022782e+27,-32.8907183050206,True
101.65165165165165,3.3956784381472985e+27,-32.8787914334116,True
101.67167167167167,3.393189237351973e+27,-32.86672717946296,True
101.69169169169169,3.39067267947812e+27,-32.85452583235266,True
101.71171171171171,3.388128856299494e+27,-32.84218768449257,True
101.73173173173173,3.3855578605167247e+27,-32.82971303151974,True
101.75175175175175,3.382959785751675e+27,-32.81710217228726,True
101.77177177177177,3.3803347265417777e+27,-32.80435540885541,True
101.7917917917918,3.3776827783342875e+27,-32.79147304648232,True
101.81181181181181,3.375004037480515e+27,-32.77845539361493,True
101.83183183183183,3.372298601229982e+27,-32.76530276187946,True
101.85185185185185,3.369566567724553e+27,-32.752015466072116,True
101.87187187187187,3.366808035992489e+27,-32.73859382414949,True
101.89189189189189,3.364023105942487e+27,-32.72503815721897,True
101.91191191191191,3.361211878357633e+27,-32.71134878952896,True
101.93193193193193,3.3583744548893464e+27,-32.697526048459174,True
101.95195195195195,3.355510938051236e+27,-32.68357026451058,True
101.97197197197197,3.3526214312129557e+27,-32.66948177129556,True
101.991991991992,3.3497060385939655e+27,-32.65526090552762,True
102.01201201201201,3.346764865257292e+27,-32.6409080070114,True
102.03203203203203,3.3437980171032037e+27,-32.62642341863221,True
102.05205205205205,3.3408056008628774e+27,-32.611807486345775,True
102.07207207207207,3.33778772409199e+27,-32.597060559167694,True
102.09209209209209,3.334744495164295e+27,-32.58218298916288,True
102.11211211211211,3.331676023265124e+27,-32.56717513143494,True
102.13213213213213,3.3285824183848836e+27,-32.55203734411538,True
102.15215215215215,3.3254637913124715e+27,-32.53676998835278,True
102.17217217217217,3.3223202536286887e+27,-32.5213734283019,True
102.1921921921922,3.319151917699573e+27,-32.50584803111255,True
102.21221221221221,3.3159588966697314e+27,-32.4901941669186,True
102.23223223223223,3.3127413044555943e+27,-32.47441220882668,True
102.25225225225225,3.30949925573867e+27,-32.45850253290496,True
102.27227227227228,3.3062328659587174e+27,-32.442465518171666,True
102.29229229229229,3.3029422513069267e+27,-32.4263015465837,True
102.31231231231232,3.299627528719019e+27,-32.41001100302502,True
102.33233233233233,3.2962888158683475e+27,-32.39359427529503,True
102.35235235235236,3.292926231158929e+27,-32.377051754096755,True
102.37237237237237,3.289539893718469e+27,-32.36038383302512,True
102.3923923923924,3.286129923391326e+27,-32.34359090855492,True
102.41241241241241,3.282696440731465e+27,-32.326673380028936,True
102.43243243243244,3.2792395669953537e+27,-32.309631649645716,True
102.45245245245245,3.27575942413485e+27,-32.292466122447514,True
102.47247247247248,3.2722561347900276e+27,-32.27517720630789,True
102.49249249249249,3.2687298222820057e+27,-32.257765311919485,True
102.51251251251252,3.2651806106057057e+27,-32.240230852781515,True
102.53253253253253,3.261608624422617e+27,-32.22257424518725,True
102.55255255255256,3.2580139890534986e+27,-32.20479590821143,True
102.57257257257257,3.25439683047108e+27,-32.186896263697534,True
102.5925925925926,3.250757275292703e+27,-32.16887573624502,True
102.61261261261261,3.247095450772967e+27,-32.15073475319651,True
102.63263263263264,3.2434114847963135e+27,-32.13247374462473,True
102.65265265265265,3.239705505869619e+27,-32.1140931433196,True
102.67267267267268,3.2359776431147195e+27,-32.09559338477503,True
102.69269269269269,3.232228026260952e+27,-32.076974907175796,True
102.71271271271272,3.228456785637631e+27,-32.0582381513842,True
102.73273273273273,3.224664052166536e+27,-32.039383560926765,True
102.75275275275276,3.220849957354339e+27,-32.02041158198073,True
102.77277277277277,3.217014633285045e+27,-32.00132266336062,True
102.7927927927928,3.2131582126123693e+27,-31.982117256504505,True
102.81281281281281,3.209280828552139e+27,-31.962795815460492,True
102.83283283283284,3.205382614874617e+27,-31.943358796872776,True
102.85285285285285,3.201463705896865e+27,-31.92380665996796,True
102.87287287287288,3.1975242364750306e+27,-31.904139866540994,True
102.89289289289289,3.193564341996658e+27,-31.8843588809413,True
102.91291291291292,3.189584158372943e+27,-31.864464170058547,True
102.93293293293293,3.1855838220310036e+27,-31.84445620330865,True
